file_path,label,dataset_source,speaker_id,language,attack_type,generation_method,recording_environment,codec,sample_rate,duration,split
data/tts/wavefake_01385.wav,TTS,WaveFake,SPK_Wav_065,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,3.44,validation
data/tts/wavefake_01386.wav,TTS,WaveFake,SPK_Wav_066,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,3.52,test
data/tts/wavefake_01387.wav,TTS,WaveFake,SPK_Wav_067,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,3.33,validation
data/tts/wavefake_01388.wav,TTS,WaveFake,SPK_Wav_068,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,3.5,train
data/tts/wavefake_01389.wav,TTS,WaveFake,SPK_Wav_069,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,3.76,train
data/tts/wavefake_01390.wav,TTS,WaveFake,SPK_Wav_070,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,4.06,train
data/tts/wavefake_01391.wav,TTS,WaveFake,SPK_Wav_071,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,3.99,train
data/tts/wavefake_01392.wav,TTS,WaveFake,SPK_Wav_072,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,3.68,validation
data/tts/wavefake_01393.wav,TTS,WaveFake,SPK_Wav_073,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,2.97,train
data/tts/wavefake_01394.wav,TTS,WaveFake,SPK_Wav_074,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,3.52,test
data/tts/wavefake_01395.wav,TTS,WaveFake,SPK_Wav_075,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,3.41,train
data/tts/wavefake_01396.wav,TTS,WaveFake,SPK_Wav_076,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,2.99,test
data/tts/wavefake_01397.wav,TTS,WaveFake,SPK_Wav_077,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,4.22,test
data/tts/wavefake_01398.wav,TTS,WaveFake,SPK_Wav_078,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,3.76,train
data/tts/wavefake_01399.wav,TTS,WaveFake,SPK_Wav_079,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,4.25,train
data/tts/wavefake_01400.wav,TTS,WaveFake,SPK_Wav_080,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,3.88,train
data/tts/wavefake_01401.wav,TTS,WaveFake,SPK_Wav_081,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,3.47,train
data/tts/wavefake_01402.wav,TTS,WaveFake,SPK_Wav_082,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,3.27,validation
data/tts/wavefake_01403.wav,TTS,WaveFake,SPK_Wav_083,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,3.05,train
data/tts/wavefake_01404.wav,TTS,WaveFake,SPK_Wav_084,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,3.48,train
data/tts/wavefake_01405.wav,TTS,WaveFake,SPK_Wav_085,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,2.8,validation
data/tts/wavefake_01406.wav,TTS,WaveFake,SPK_Wav_086,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,3.29,train
data/tts/wavefake_01407.wav,TTS,WaveFake,SPK_Wav_087,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,2.77,train
data/tts/wavefake_01408.wav,TTS,WaveFake,SPK_Wav_088,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,3.03,train
data/tts/wavefake_01409.wav,TTS,WaveFake,SPK_Wav_089,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,4.15,train
data/tts/wavefake_01410.wav,TTS,WaveFake,SPK_Wav_090,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,3.28,train
data/tts/wavefake_01411.wav,TTS,WaveFake,SPK_Wav_091,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,3.45,train
data/tts/wavefake_01412.wav,TTS,WaveFake,SPK_Wav_092,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,3.43,train
data/tts/wavefake_01413.wav,TTS,WaveFake,SPK_Wav_093,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,2.77,train
data/tts/wavefake_01414.wav,TTS,WaveFake,SPK_Wav_094,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,4.27,train
data/tts/wavefake_01415.wav,TTS,WaveFake,SPK_Wav_095,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,3.22,train
data/tts/wavefake_01416.wav,TTS,WaveFake,SPK_Wav_096,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,3.83,train
data/tts/wavefake_01417.wav,TTS,WaveFake,SPK_Wav_097,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,3.53,train
data/tts/wavefake_01418.wav,TTS,WaveFake,SPK_Wav_098,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,4.03,test
data/tts/wavefake_01419.wav,TTS,WaveFake,SPK_Wav_099,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,4.04,validation
data/tts/wavefake_01420.wav,TTS,WaveFake,SPK_Wav_100,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,3.12,train
data/tts/wavefake_01421.wav,TTS,WaveFake,SPK_Wav_101,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,3.57,validation
data/tts/wavefake_01422.wav,TTS,WaveFake,SPK_Wav_102,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,2.98,test
data/tts/wavefake_01423.wav,TTS,WaveFake,SPK_Wav_103,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,3.75,train
data/tts/wavefake_01424.wav,TTS,WaveFake,SPK_Wav_104,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,3.28,validation
data/tts/wavefake_01425.wav,TTS,WaveFake,SPK_Wav_105,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,3.75,train
data/tts/wavefake_01426.wav,TTS,WaveFake,SPK_Wav_106,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,4.04,validation
data/tts/wavefake_01427.wav,TTS,WaveFake,SPK_Wav_107,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,3.53,train
data/tts/wavefake_01428.wav,TTS,WaveFake,SPK_Wav_108,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,3.3,validation
data/tts/wavefake_01429.wav,TTS,WaveFake,SPK_Wav_109,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,4.15,validation
data/tts/wavefake_01430.wav,TTS,WaveFake,SPK_Wav_110,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,3.53,train
data/tts/wavefake_01431.wav,TTS,WaveFake,SPK_Wav_111,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,3.26,test
data/tts/wavefake_01432.wav,TTS,WaveFake,SPK_Wav_112,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,4.09,train
data/tts/wavefake_01433.wav,TTS,WaveFake,SPK_Wav_113,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,3.48,train
data/tts/wavefake_01434.wav,TTS,WaveFake,SPK_Wav_114,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,3.47,validation
data/tts/wavefake_01435.wav,TTS,WaveFake,SPK_Wav_115,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,3.67,train
data/tts/wavefake_01436.wav,TTS,WaveFake,SPK_Wav_116,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,3.5,train
data/tts/wavefake_01437.wav,TTS,WaveFake,SPK_Wav_117,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,2.92,train
data/tts/wavefake_01438.wav,TTS,WaveFake,SPK_Wav_118,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,2.96,train
data/tts/wavefake_01439.wav,TTS,WaveFake,SPK_Wav_119,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,2.82,test
data/tts/wavefake_01440.wav,TTS,WaveFake,SPK_Wav_000,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,3.73,train
data/tts/wavefake_01441.wav,TTS,WaveFake,SPK_Wav_001,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,3.04,validation
data/tts/wavefake_01442.wav,TTS,WaveFake,SPK_Wav_002,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,3.0,validation
data/tts/wavefake_01443.wav,TTS,WaveFake,SPK_Wav_003,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,3.28,train
data/tts/wavefake_01444.wav,TTS,WaveFake,SPK_Wav_004,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,3.85,validation
data/tts/wavefake_01445.wav,TTS,WaveFake,SPK_Wav_005,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,2.89,train
data/tts/wavefake_01446.wav,TTS,WaveFake,SPK_Wav_006,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,3.07,test
data/tts/wavefake_01447.wav,TTS,WaveFake,SPK_Wav_007,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,4.0,train
data/tts/wavefake_01448.wav,TTS,WaveFake,SPK_Wav_008,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,3.85,train
data/tts/wavefake_01449.wav,TTS,WaveFake,SPK_Wav_009,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,3.47,train
data/tts/wavefake_01450.wav,TTS,WaveFake,SPK_Wav_010,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,3.47,train
data/tts/wavefake_01451.wav,TTS,WaveFake,SPK_Wav_011,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,3.04,train
data/tts/wavefake_01452.wav,TTS,WaveFake,SPK_Wav_012,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,2.96,train
data/tts/wavefake_01453.wav,TTS,WaveFake,SPK_Wav_013,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,4.03,train
data/tts/wavefake_01454.wav,TTS,WaveFake,SPK_Wav_014,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,2.74,train
data/tts/wavefake_01455.wav,TTS,WaveFake,SPK_Wav_015,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,2.77,train
data/tts/wavefake_01456.wav,TTS,WaveFake,SPK_Wav_016,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,3.62,test
data/tts/wavefake_01457.wav,TTS,WaveFake,SPK_Wav_017,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,2.96,train
data/tts/wavefake_01458.wav,TTS,WaveFake,SPK_Wav_018,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,3.71,train
data/tts/wavefake_01459.wav,TTS,WaveFake,SPK_Wav_019,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,2.76,train
data/tts/wavefake_01460.wav,TTS,WaveFake,SPK_Wav_020,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,3.62,test
data/tts/wavefake_01461.wav,TTS,WaveFake,SPK_Wav_021,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,2.79,train
data/tts/wavefake_01462.wav,TTS,WaveFake,SPK_Wav_022,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,3.11,train
data/tts/wavefake_01463.wav,TTS,WaveFake,SPK_Wav_023,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,2.99,test
data/tts/wavefake_01464.wav,TTS,WaveFake,SPK_Wav_024,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,4.23,test
data/tts/wavefake_01465.wav,TTS,WaveFake,SPK_Wav_025,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,3.66,test
data/tts/wavefake_01466.wav,TTS,WaveFake,SPK_Wav_026,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,3.6,train
data/tts/wavefake_01467.wav,TTS,WaveFake,SPK_Wav_027,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,2.73,validation
data/tts/wavefake_01468.wav,TTS,WaveFake,SPK_Wav_028,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,3.85,train
data/tts/wavefake_01469.wav,TTS,WaveFake,SPK_Wav_029,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,3.76,train
data/tts/wavefake_01470.wav,TTS,WaveFake,SPK_Wav_030,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,3.15,test
data/tts/wavefake_01471.wav,TTS,WaveFake,SPK_Wav_031,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,2.84,train
data/tts/wavefake_01472.wav,TTS,WaveFake,SPK_Wav_032,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,3.42,train
data/tts/wavefake_01473.wav,TTS,WaveFake,SPK_Wav_033,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,4.29,train
data/tts/wavefake_01474.wav,TTS,WaveFake,SPK_Wav_034,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,4.09,train
data/tts/wavefake_01475.wav,TTS,WaveFake,SPK_Wav_035,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,2.97,train
data/tts/wavefake_01476.wav,TTS,WaveFake,SPK_Wav_036,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,4.03,train
data/tts/wavefake_01477.wav,TTS,WaveFake,SPK_Wav_037,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,3.66,validation
data/tts/wavefake_01478.wav,TTS,WaveFake,SPK_Wav_038,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,3.97,train
data/tts/wavefake_01479.wav,TTS,WaveFake,SPK_Wav_039,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,4.01,train
data/tts/wavefake_01480.wav,TTS,WaveFake,SPK_Wav_040,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,2.99,train
data/tts/wavefake_01481.wav,TTS,WaveFake,SPK_Wav_041,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,3.76,train
data/tts/wavefake_01482.wav,TTS,WaveFake,SPK_Wav_042,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,3.12,train
data/tts/wavefake_01483.wav,TTS,WaveFake,SPK_Wav_043,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,3.86,train
data/tts/wavefake_01484.wav,TTS,WaveFake,SPK_Wav_044,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,3.25,validation
data/tts/wavefake_01485.wav,TTS,WaveFake,SPK_Wav_045,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,3.43,train
data/tts/wavefake_01486.wav,TTS,WaveFake,SPK_Wav_046,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,3.64,train
data/tts/wavefake_01487.wav,TTS,WaveFake,SPK_Wav_047,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,3.07,test
data/tts/wavefake_01488.wav,TTS,WaveFake,SPK_Wav_048,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,3.32,train
data/tts/wavefake_01489.wav,TTS,WaveFake,SPK_Wav_049,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,2.87,test
data/tts/wavefake_01490.wav,TTS,WaveFake,SPK_Wav_050,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,3.02,train
data/tts/wavefake_01491.wav,TTS,WaveFake,SPK_Wav_051,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,4.08,train
data/tts/wavefake_01492.wav,TTS,WaveFake,SPK_Wav_052,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,3.51,train
data/tts/wavefake_01493.wav,TTS,WaveFake,SPK_Wav_053,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,3.37,train
data/tts/wavefake_01494.wav,TTS,WaveFake,SPK_Wav_054,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,2.94,train
data/tts/wavefake_01495.wav,TTS,WaveFake,SPK_Wav_055,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,2.85,train
data/tts/wavefake_01496.wav,TTS,WaveFake,SPK_Wav_056,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,3.46,test
data/tts/wavefake_01497.wav,TTS,WaveFake,SPK_Wav_057,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,3.68,train
data/tts/wavefake_01498.wav,TTS,WaveFake,SPK_Wav_058,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,2.76,train
data/tts/wavefake_01499.wav,TTS,WaveFake,SPK_Wav_059,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,3.95,test
data/tts/wavefake_01500.wav,TTS,WaveFake,SPK_Wav_060,en,SPOOF_DF,HiFi-GAN,Clean,pcm_16k,16000,3.51,train
data/voice_conversion/speechfake_00001.wav,VOICE_CONVERSION,SpeechFake,SPK_Spe_001,hi,SPOOF_VC,DiffSinger,Noisy,opus,16000,3.39,train
data/voice_conversion/speechfake_00002.wav,VOICE_CONVERSION,SpeechFake,SPK_Spe_002,hi,SPOOF_VC,DiffSinger,Noisy,opus,16000,3.97,train
data/voice_conversion/speechfake_00003.wav,VOICE_CONVERSION,SpeechFake,SPK_Spe_003,hi,SPOOF_VC,DiffSinger,Noisy,opus,16000,3.41,train
data/voice_conversion/speechfake_00004.wav,VOICE_CONVERSION,SpeechFake,SPK_Spe_004,hi,SPOOF_VC,DiffSinger,Noisy,opus,16000,4.17,train
data/voice_conversion/speechfake_00005.wav,VOICE_CONVERSION,SpeechFake,SPK_Spe_005,hi,SPOOF_VC,DiffSinger,Noisy,opus,16000,4.52,validation
data/voice_conversion/speechfake_00006.wav,VOICE_CONVERSION,SpeechFake,SPK_Spe_006,hi,SPOOF_VC,DiffSinger,Noisy,opus,16000,4.64,validation
data/voice_conversion/speechfake_00007.wav,VOICE_CONVERSION,SpeechFake,SPK_Spe_007,hi,SPOOF_VC,DiffSinger,Noisy,opus,16000,4.44,validation
data/voice_conversion/speechfake_00008.wav,VOICE_CONVERSION,SpeechFake,SPK_Spe_008,hi,SPOOF_VC,DiffSinger,Noisy,opus,16000,4.24,train
data/voice_conversion/speechfake_00009.wav,VOICE_CONVERSION,SpeechFake,SPK_Spe_009,hi,SPOOF_VC,DiffSinger,Noisy,opus,16000,4.04,train
data/voice_conversion/speechfake_00010.wav,VOICE_CONVERSION,SpeechFake,SPK_Spe_010,hi,SPOOF_VC,DiffSinger,Noisy,opus,16000,3.79,train
data/voice_conversion/speechfake_00011.wav,VOICE_CONVERSION,SpeechFake,SPK_Spe_011,hi,SPOOF_VC,DiffSinger,Noisy,opus,16000,3.27,train
data/voice_conversion/speechfake_00012.wav,VOICE_CONVERSION,SpeechFake,SPK_Spe_012,hi,SPOOF_VC,DiffSinger,Noisy,opus,16000,4.05,validation
data/voice_conversion/speechfake_00013.wav,VOICE_CONVERSION,SpeechFake,SPK_Spe_013,hi,SPOOF_VC,DiffSinger,Noisy,opus,16000,3.57,train
data/voice_conversion/speechfake_00014.wav,VOICE_CONVERSION,SpeechFake,SPK_Spe_014,hi,SPOOF_VC,DiffSinger,Noisy,opus,16000,4.48,train
data/voice_conversion/speechfake_00015.wav,VOICE_CONVERSION,SpeechFake,SPK_Spe_015,hi,SPOOF_VC,DiffSinger,Noisy,opus,16000,4.46,train
data/voice_conversion/speechfake_00016.wav,VOICE_CONVERSION,SpeechFake,SPK_Spe_016,hi,SPOOF_VC,DiffSinger,Noisy,opus,16000,3.81,train
data/voice_conversion/speechfake_00017.wav,VOICE_CONVERSION,SpeechFake,SPK_Spe_017,hi,SPOOF_VC,DiffSinger,Noisy,opus,16000,4.14,train
data/voice_conversion/speechfake_00018.wav,VOICE_CONVERSION,SpeechFake,SPK_Spe_018,hi,SPOOF_VC,DiffSinger,Noisy,opus,16000,4.39,validation
data/voice_conversion/speechfake_00019.wav,VOICE_CONVERSION,SpeechFake,SPK_Spe_019,hi,SPOOF_VC,DiffSinger,Noisy,opus,16000,4.42,test
data/voice_conversion/speechfake_00020.wav,VOICE_CONVERSION,SpeechFake,SPK_Spe_020,hi,SPOOF_VC,DiffSinger,Noisy,opus,16000,4.31,train
data/voice_conversion/speechfake_00021.wav,VOICE_CONVERSION,SpeechFake,SPK_Spe_021,hi,SPOOF_VC,DiffSinger,Noisy,opus,16000,3.36,test
data/voice_conversion/speechfake_00022.wav,VOICE_CONVERSION,SpeechFake,SPK_Spe_022,hi,SPOOF_VC,DiffSinger,Noisy,opus,16000,3.41,train
data/voice_conversion/speechfake_00023.wav,VOICE_CONVERSION,SpeechFake,SPK_Spe_023,hi,SPOOF_VC,DiffSinger,Noisy,opus,16000,3.96,validation
data/voice_conversion/speechfake_00024.wav,VOICE_CONVERSION,SpeechFake,SPK_Spe_024,hi,SPOOF_VC,DiffSinger,Noisy,opus,16000,3.57,test
data/voice_conversion/speechfake_00025.wav,VOICE_CONVERSION,SpeechFake,SPK_Spe_025,hi,SPOOF_VC,DiffSinger,Noisy,opus,16000,4.57,train
data/voice_conversion/speechfake_00026.wav,VOICE_CONVERSION,SpeechFake,SPK_Spe_026,hi,SPOOF_VC,DiffSinger,Noisy,opus,16000,3.65,train
data/voice_conversion/speechfake_00027.wav,VOICE_CONVERSION,SpeechFake,SPK_Spe_027,hi,SPOOF_VC,DiffSinger,Noisy,opus,16000,4.6,validation
data/voice_conversion/speechfake_00028.wav,VOICE_CONVERSION,SpeechFake,SPK_Spe_028,hi,SPOOF_VC,DiffSinger,Noisy,opus,16000,3.85,train
data/voice_conversion/speechfake_00029.wav,VOICE_CONVERSION,SpeechFake,SPK_Spe_029,hi,SPOOF_VC,DiffSinger,Noisy,opus,16000,3.5,train
data/voice_conversion/speechfake_00030.wav,VOICE_CONVERSION,SpeechFake,SPK_Spe_030,hi,SPOOF_VC,DiffSinger,Noisy,opus,16000,4.33,validation
data/voice_conversion/speechfake_00031.wav,VOICE_CONVERSION,SpeechFake,SPK_Spe_031,hi,SPOOF_VC,DiffSinger,Noisy,opus,16000,4.46,train
data/voice_conversion/speechfake_00032.wav,VOICE_CONVERSION,SpeechFake,SPK_Spe_032,hi,SPOOF_VC,DiffSinger,Noisy,opus,16000,4.12,validation
data/voice_conversion/speechfake_00033.wav,VOICE_CONVERSION,SpeechFake,SPK_Spe_033,hi,SPOOF_VC,DiffSinger,Noisy,opus,16000,3.39,validation
data/voice_conversion/speechfake_00034.wav,VOICE_CONVERSION,SpeechFake,SPK_Spe_034,hi,SPOOF_VC,DiffSinger,Noisy,opus,16000,3.21,train
data/voice_conversion/speechfake_00035.wav,VOICE_CONVERSION,SpeechFake,SPK_Spe_035,hi,SPOOF_VC,DiffSinger,Noisy,opus,16000,4.25,train
data/voice_conversion/speechfake_00036.wav,VOICE_CONVERSION,SpeechFake,SPK_Spe_036,hi,SPOOF_VC,DiffSinger,Noisy,opus,16000,4.3,train
data/voice_conversion/speechfake_00037.wav,VOICE_CONVERSION,SpeechFake,SPK_Spe_037,hi,SPOOF_VC,DiffSinger,Noisy,opus,16000,3.71,train
data/voice_conversion/speechfake_00038.wav,VOICE_CONVERSION,SpeechFake,SPK_Spe_038,hi,SPOOF_VC,DiffSinger,Noisy,opus,16000,3.78,train
data/voice_conversion/speechfake_00039.wav,VOICE_CONVERSION,SpeechFake,SPK_Spe_039,hi,SPOOF_VC,DiffSinger,Noisy,opus,16000,3.45,train
data/voice_conversion/speechfake_00040.wav,VOICE_CONVERSION,SpeechFake,SPK_Spe_040,hi,SPOOF_VC,DiffSinger,Noisy,opus,16000,4.24,test
data/voice_conversion/speechfake_00041.wav,VOICE_CONVERSION,SpeechFake,SPK_Spe_041,hi,SPOOF_VC,DiffSinger,Noisy,opus,16000,3.61,train
data/voice_conversion/speechfake_00042.wav,VOICE_CONVERSION,SpeechFake,SPK_Spe_042,hi,SPOOF_VC,DiffSinger,Noisy,opus,16000,4.57,train
data/voice_conversion/speechfake_00043.wav,VOICE_CONVERSION,SpeechFake,SPK_Spe_043,hi,SPOOF_VC,DiffSinger,Noisy,opus,16000,3.88,train
data/voice_conversion/speechfake_00044.wav,VOICE_CONVERSION,SpeechFake,SPK_Spe_044,hi,SPOOF_VC,DiffSinger,Noisy,opus,16000,3.79,train
data/voice_conversion/speechfake_00045.wav,VOICE_CONVERSION,SpeechFake,SPK_Spe_045,hi,SPOOF_VC,DiffSinger,Noisy,opus,16000,3.64,train
data/voice_conversion/speechfake_00046.wav,VOICE_CONVERSION,SpeechFake,SPK_Spe_046,hi,SPOOF_VC,DiffSinger,Noisy,opus,16000,4.29,train
data/voice_conversion/speechfake_00047.wav,VOICE_CONVERSION,SpeechFake,SPK_Spe_047,hi,SPOOF_VC,DiffSinger,Noisy,opus,16000,4.41,test
data/voice_conversion/speechfake_00048.wav,VOICE_CONVERSION,SpeechFake,SPK_Spe_048,hi,SPOOF_VC,DiffSinger,Noisy,opus,16000,3.86,validation
data/voice_conversion/speechfake_00049.wav,VOICE_CONVERSION,SpeechFake,SPK_Spe_049,hi,SPOOF_VC,DiffSinger,Noisy,opus,16000,4.45,validation
data/voice_conversion/speechfake_00050.wav,VOICE_CONVERSION,SpeechFake,SPK_Spe_050,hi,SPOOF_VC,DiffSinger,Noisy,opus,16000,3.97,train
data/voice_conversion/speechfake_00051.wav,VOICE_CONVERSION,SpeechFake,SPK_Spe_051,hi,SPOOF_VC,DiffSinger,Noisy,opus,16000,3.79,train
data/voice_conversion/speechfake_00052.wav,VOICE_CONVERSION,SpeechFake,SPK_Spe_052,hi,SPOOF_VC,DiffSinger,Noisy,opus,16000,4.09,test
data/voice_conversion/speechfake_00053.wav,VOICE_CONVERSION,SpeechFake,SPK_Spe_053,hi,SPOOF_VC,DiffSinger,Noisy,opus,16000,3.61,train
data/voice_conversion/speechfake_00054.wav,VOICE_CONVERSION,SpeechFake,SPK_Spe_054,hi,SPOOF_VC,DiffSinger,Noisy,opus,16000,3.69,train
data/voice_conversion/speechfake_00055.wav,VOICE_CONVERSION,SpeechFake,SPK_Spe_055,hi,SPOOF_VC,DiffSinger,Noisy,opus,16000,3.75,validation
data/voice_conversion/speechfake_00056.wav,VOICE_CONVERSION,SpeechFake,SPK_Spe_056,hi,SPOOF_VC,DiffSinger,Noisy,opus,16000,4.33,train
data/voice_conversion/speechfake_00057.wav,VOICE_CONVERSION,SpeechFake,SPK_Spe_057,hi,SPOOF_VC,DiffSinger,Noisy,opus,16000,4.38,train
data/voice_conversion/speechfake_00058.wav,VOICE_CONVERSION,SpeechFake,SPK_Spe_058,hi,SPOOF_VC,DiffSinger,Noisy,opus,16000,4.57,test
data/voice_conversion/speechfake_00059.wav,VOICE_CONVERSION,SpeechFake,SPK_Spe_059,hi,SPOOF_VC,DiffSinger,Noisy,opus,16000,4.25,train
data/voice_conversion/speechfake_00060.wav,VOICE_CONVERSION,SpeechFake,SPK_Spe_060,hi,SPOOF_VC,DiffSinger,Noisy,opus,16000,4.4,train
